country,iso_a3,valid_name,taxon,REALM,CRIIS.check,CRIIS_status
New Zealand,NZL,Anguilla australis,Fish,Freshwater,0,NA
New Zealand,NZL,Anguilla dieffenbachii,Fish,Freshwater,0,NA
New Zealand,NZL,Carassius auratus,Fish,Freshwater,1,non-native
New Zealand,NZL,Cheimarrichthys fosteri,Fish,Freshwater,0,NA
New Zealand,NZL,Cyprinus carpio,Fish,Freshwater,1,non-native
New Zealand,NZL,Galaxias anomalus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias argenteus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias brevipinnis,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias cobitinis,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias depressiceps,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias divergens,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias eldoni,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias fasciatus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias gollumoides,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias macronasus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias maculatus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias paucispondylus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias postvectis,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias prognathus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias pullus,Fish,Freshwater,0,NA
New Zealand,NZL,Galaxias vulgaris,Fish,Freshwater,0,NA
New Zealand,NZL,Gambusia affinis,Fish,Freshwater,1,non-native
New Zealand,NZL,Geotria australis,Fish,Freshwater,0,NA
New Zealand,NZL,Gobiomorphus alpinus,Fish,Freshwater,0,NA
New Zealand,NZL,Gobiomorphus basalis,Fish,Freshwater,0,NA
New Zealand,NZL,Gobiomorphus breviceps,Fish,Freshwater,0,NA
New Zealand,NZL,Gobiomorphus cotidianus,Fish,Freshwater,0,NA
New Zealand,NZL,Gobiomorphus gobioides,Fish,Freshwater,0,NA
New Zealand,NZL,Gobiomorphus hubbsi,Fish,Freshwater,0,NA
New Zealand,NZL,Gobiomorphus huttoni,Fish,Freshwater,0,NA
New Zealand,NZL,Mugil cephalus,Fish,Freshwater,0,NA
New Zealand,NZL,Neochanna apoda,Fish,Freshwater,0,NA
New Zealand,NZL,Neochanna burrowsius,Fish,Freshwater,0,NA
New Zealand,NZL,Oncorhynchus mykiss,Fish,Freshwater,1,non-native
New Zealand,NZL,Oncorhynchus nerka,Fish,Freshwater,1,non-native
New Zealand,NZL,Oncorhynchus tshawytscha,Fish,Freshwater,1,non-native
New Zealand,NZL,Perca fluviatilis,Fish,Freshwater,1,non-native
New Zealand,NZL,Retropinna retropinna,Fish,Freshwater,0,NA
New Zealand,NZL,Rhombosolea retiaria,Fish,Freshwater,0,NA
New Zealand,NZL,Salmo salar,Fish,Freshwater,1,non-native
New Zealand,NZL,Salmo trutta,Fish,Freshwater,1,non-native
New Zealand,NZL,Salvelinus fontinalis,Fish,Freshwater,1,non-native
New Zealand,NZL,Scardinius erythrophthalmus,Fish,Freshwater,1,non-native
New Zealand,NZL,Tinca tinca,Fish,Freshwater,1,non-native
Spain,ESP,Anguilla anguilla,Fish,Freshwater,0,NA
Spain,ESP,Barbus meridionalis,Fish,Freshwater,0,NA
Spain,ESP,Cyprinus carpio,Fish,Freshwater,1,non-native
Spain,ESP,Gambusia holbrooki,Fish,Freshwater,1,non-native
Spain,ESP,Lepomis gibbosus,Fish,Freshwater,1,non-native
Spain,ESP,Micropterus salmoides,Fish,Freshwater,1,non-native
Spain,ESP,Oncorhynchus mykiss,Fish,Freshwater,1,non-native
Spain,ESP,Perca fluviatilis,Fish,Freshwater,1,non-native
Spain,ESP,Phoxinus septimaniae,Fish,Freshwater,0,NA
Spain,ESP,Platichthys flesus,Fish,Freshwater,0,NA
Spain,ESP,Rutilus rutilus,Fish,Freshwater,1,non-native
Spain,ESP,Salaria fluviatilis,Fish,Freshwater,0,NA
Spain,ESP,Salmo trutta,Fish,Freshwater,1,non-native
Spain,ESP,Squalius laietanus,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Anablepsoides hartii,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Ancistrus maracasae,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Andinoacara pulcher,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Astyanax bimaculatus,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Awaous banana,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Cichlasoma taenia,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Corydoras aeneus,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Corynopoma riisei,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Crenicichla frenata,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Dajaus monticola,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Gymnotus carapo,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Hemibrycon taeniurus,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Hemigrammus unilineatus,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Hoplias malabaricus,Fish,Freshwater,1,non-native
Trinidad and Tobago,TTO,Hoplosternum littorale,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Hypostomus robinii,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Odontostilbe pulchra,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Poecilia reticulata,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Rhamdia quelen,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Roeboides dientonito,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Steindachnerina argentea,Fish,Freshwater,0,NA
Trinidad and Tobago,TTO,Synbranchus marmoratus,Fish,Freshwater,0,NA
United Kingdom,GBR,Abramis brama,Fish,Freshwater,0,NA
United Kingdom,GBR,Alburnus alburnus,Fish,Freshwater,0,NA
United Kingdom,GBR,Alosa alosa,Fish,Freshwater,0,NA
United Kingdom,GBR,Alosa fallax,Fish,Freshwater,0,NA
United Kingdom,GBR,Anguilla anguilla,Fish,Freshwater,0,NA
United Kingdom,GBR,Barbatula barbatula,Fish,Freshwater,0,NA
United Kingdom,GBR,Barbus barbus,Fish,Freshwater,0,NA
United Kingdom,GBR,Blicca bjoerkna,Fish,Freshwater,0,NA
United Kingdom,GBR,Carassius auratus,Fish,Freshwater,1,non-native
United Kingdom,GBR,Carassius carassius,Fish,Freshwater,1,non-native
United Kingdom,GBR,Catostomus commersonii,Fish,Freshwater,1,non-native
United Kingdom,GBR,Chelon labrosus,Fish,Freshwater,0,NA
United Kingdom,GBR,Clupea harengus,Fish,Freshwater,0,NA
United Kingdom,GBR,Cobitis taenia,Fish,Freshwater,0,NA
United Kingdom,GBR,Cottus gobio,Fish,Freshwater,0,NA
United Kingdom,GBR,Ctenopharyngodon idella,Fish,Freshwater,0,NA
United Kingdom,GBR,Cyprinus carpio,Fish,Freshwater,1,non-native
United Kingdom,GBR,Dicentrarchus labrax,Fish,Freshwater,0,NA
United Kingdom,GBR,Esox lucius,Fish,Freshwater,0,NA
United Kingdom,GBR,Gasterosteus aculeatus,Fish,Freshwater,0,NA
United Kingdom,GBR,Gobio gobio,Fish,Freshwater,0,NA
United Kingdom,GBR,Gymnocephalus cernua,Fish,Freshwater,0,NA
United Kingdom,GBR,Lampetra fluviatilis,Fish,Freshwater,0,NA
United Kingdom,GBR,Lampetra planeri,Fish,Freshwater,0,NA
United Kingdom,GBR,Lepomis gibbosus,Fish,Freshwater,1,non-native
United Kingdom,GBR,Leucaspius delineatus,Fish,Freshwater,1,non-native
United Kingdom,GBR,Leuciscus idus,Fish,Freshwater,1,non-native
United Kingdom,GBR,Leuciscus leuciscus,Fish,Freshwater,0,NA
United Kingdom,GBR,Nerophis ophidion,Fish,Freshwater,0,NA
United Kingdom,GBR,Oncorhynchus mykiss,Fish,Freshwater,1,non-native
United Kingdom,GBR,Osmerus eperlanus,Fish,Freshwater,0,NA
United Kingdom,GBR,Perca fluviatilis,Fish,Freshwater,0,NA
United Kingdom,GBR,Petromyzon marinus,Fish,Freshwater,0,NA
United Kingdom,GBR,Phoxinus phoxinus,Fish,Freshwater,0,NA
United Kingdom,GBR,Platichthys flesus,Fish,Freshwater,0,NA
United Kingdom,GBR,Pleuronectes platessa,Fish,Freshwater,0,NA
United Kingdom,GBR,Pomatoschistus lozanoi,Fish,Freshwater,0,NA
United Kingdom,GBR,Pomatoschistus microps,Fish,Freshwater,0,NA
United Kingdom,GBR,Pomatoschistus minutus,Fish,Freshwater,0,NA
United Kingdom,GBR,Pseudorasbora parva,Fish,Freshwater,1,non-native
United Kingdom,GBR,Pungitius pungitius,Fish,Freshwater,0,NA
United Kingdom,GBR,Rhodeus sericeus,Fish,Freshwater,0,NA
United Kingdom,GBR,Rutilus rutilus,Fish,Freshwater,0,NA
United Kingdom,GBR,Salmo salar,Fish,Freshwater,1,non-native
United Kingdom,GBR,Salmo trutta,Fish,Freshwater,0,NA
United Kingdom,GBR,Salvelinus alpinus,Fish,Freshwater,0,NA
United Kingdom,GBR,Salvelinus fontinalis,Fish,Freshwater,1,non-native
United Kingdom,GBR,Sander lucioperca,Fish,Freshwater,1,non-native
United Kingdom,GBR,Scardinius erythrophthalmus,Fish,Freshwater,0,NA
United Kingdom,GBR,Silurus glanis,Fish,Freshwater,1,non-native
United Kingdom,GBR,Sprattus sprattus,Fish,Freshwater,0,NA
United Kingdom,GBR,Squalius cephalus,Fish,Freshwater,0,NA
United Kingdom,GBR,Thymallus thymallus,Fish,Freshwater,0,NA
United Kingdom,GBR,Tinca tinca,Fish,Freshwater,0,NA
United States of America,USA,Acipenser fulvescens,Fish,Freshwater,1,non-native
United States of America,USA,Ambloplites rupestris,Fish,Freshwater,1,non-native
United States of America,USA,Ameiurus brunneus,Fish,Freshwater,1,non-native
United States of America,USA,Ameiurus catus,Fish,Freshwater,1,non-native
United States of America,USA,Ameiurus melas,Fish,Freshwater,1,non-native
United States of America,USA,Ameiurus natalis,Fish,Freshwater,1,non-native
United States of America,USA,Ameiurus nebulosus,Fish,Freshwater,1,non-native
United States of America,USA,Ameiurus platycephalus,Fish,Freshwater,1,non-native
United States of America,USA,Amia calva,Fish,Freshwater,1,non-native
United States of America,USA,Aphredoderus sayanus,Fish,Freshwater,1,non-native
United States of America,USA,Aplodinotus grunniens,Fish,Freshwater,1,non-native
United States of America,USA,Belonesox belizanus,Fish,Freshwater,1,non-native
United States of America,USA,Campostoma anomalum,Fish,Freshwater,1,non-native
United States of America,USA,Campostoma oligolepis,Fish,Freshwater,1,non-native
United States of America,USA,Carassius auratus,Fish,Freshwater,1,non-native
United States of America,USA,Carpiodes carpio,Fish,Freshwater,1,non-native
United States of America,USA,Carpiodes cyprinus,Fish,Freshwater,1,non-native
United States of America,USA,Carpiodes velifer,Fish,Freshwater,1,non-native
United States of America,USA,Catostomus commersonii,Fish,Freshwater,1,non-native
United States of America,USA,Chrosomus eos,Fish,Freshwater,1,non-native
United States of America,USA,Chrosomus erythrogaster,Fish,Freshwater,0,NA
United States of America,USA,Chrosomus neogaeus,Fish,Freshwater,1,non-native
United States of America,USA,Chrosomus oreas,Fish,Freshwater,1,non-native
United States of America,USA,Cichlasoma bimaculatum,Fish,Freshwater,1,non-native
United States of America,USA,Clarias batrachus,Fish,Freshwater,1,non-native
United States of America,USA,Clinostomus funduloides,Fish,Freshwater,1,non-native
United States of America,USA,Clinostomus funduloides,Fish,Freshwater,1,non-native
United States of America,USA,Coregonus artedi,Fish,Freshwater,1,non-native
United States of America,USA,Coregonus clupeaformis,Fish,Freshwater,1,non-native
United States of America,USA,Cottus bairdii,Fish,Freshwater,1,non-native
United States of America,USA,Cottus cognatus,Fish,Freshwater,0,NA
United States of America,USA,Ctenopharyngodon idella,Fish,Freshwater,1,non-native
United States of America,USA,Ctenopharyngodon idella,Fish,Freshwater,1,non-native
United States of America,USA,Ctenopharyngodon idella,Fish,Freshwater,1,non-native
United States of America,USA,Culaea inconstans,Fish,Freshwater,1,non-native
United States of America,USA,Cyprinella galactura,Fish,Freshwater,1,non-native
United States of America,USA,Cyprinella lutrensis,Fish,Freshwater,1,non-native
United States of America,USA,Cyprinella monacha,Fish,Freshwater,0,NA
United States of America,USA,Cyprinella spiloptera,Fish,Freshwater,1,non-native
United States of America,USA,Cyprinodon variegatus,Fish,Freshwater,1,non-native
United States of America,USA,Cyprinus carpio,Fish,Freshwater,1,non-native
United States of America,USA,Dorosoma cepedianum,Fish,Freshwater,1,non-native
United States of America,USA,Elassoma evergladei,Fish,Freshwater,0,NA
United States of America,USA,Enneacanthus gloriosus,Fish,Freshwater,1,non-native
United States of America,USA,Erimystax x-punctatus,Fish,Freshwater,0,NA
United States of America,USA,Erimyzon oblongus,Fish,Freshwater,0,NA
United States of America,USA,Erimyzon sucetta,Fish,Freshwater,1,non-native
United States of America,USA,Esox americanus,Fish,Freshwater,1,non-native
United States of America,USA,Esox americanus,Fish,Freshwater,1,non-native
United States of America,USA,Esox americanus,Fish,Freshwater,1,non-native
United States of America,USA,Esox lucius,Fish,Freshwater,1,non-native
United States of America,USA,Esox masquinongy,Fish,Freshwater,1,non-native
United States of America,USA,Esox niger,Fish,Freshwater,1,non-native
United States of America,USA,Etheostoma asprigene,Fish,Freshwater,0,NA
United States of America,USA,Etheostoma blennioides,Fish,Freshwater,1,non-native
United States of America,USA,Etheostoma caeruleum,Fish,Freshwater,1,non-native
United States of America,USA,Etheostoma chlorobranchium,Fish,Freshwater,0,NA
United States of America,USA,Etheostoma exile,Fish,Freshwater,1,non-native
United States of America,USA,Etheostoma flabellare,Fish,Freshwater,0,NA
United States of America,USA,Etheostoma microperca,Fish,Freshwater,0,NA
United States of America,USA,Etheostoma nigrum,Fish,Freshwater,1,non-native
United States of America,USA,Etheostoma spectabile,Fish,Freshwater,0,NA
United States of America,USA,Etheostoma vulneratum,Fish,Freshwater,0,NA
United States of America,USA,Etheostoma zonale,Fish,Freshwater,1,non-native
United States of America,USA,Fundulus chrysotus,Fish,Freshwater,1,non-native
United States of America,USA,Fundulus confluentus,Fish,Freshwater,0,NA
United States of America,USA,Fundulus diaphanus,Fish,Freshwater,1,non-native
United States of America,USA,Fundulus diaphanus,Fish,Freshwater,1,non-native
United States of America,USA,Fundulus notatus,Fish,Freshwater,1,non-native
United States of America,USA,Fundulus seminolis,Fish,Freshwater,1,non-native
United States of America,USA,Gambusia affinis,Fish,Freshwater,1,non-native
United States of America,USA,Gambusia holbrooki,Fish,Freshwater,1,non-native
United States of America,USA,Hemichromis bimaculatus,Fish,Freshwater,0,NA
United States of America,USA,Heterandria formosa,Fish,Freshwater,1,non-native
United States of America,USA,Hiodon alosoides,Fish,Freshwater,1,non-native
United States of America,USA,Hiodon tergisus,Fish,Freshwater,1,non-native
United States of America,USA,Hybognathus hankinsoni,Fish,Freshwater,1,non-native
United States of America,USA,Hybognathus nuchalis,Fish,Freshwater,1,non-native
United States of America,USA,Hybognathus placitus,Fish,Freshwater,1,non-native
United States of America,USA,Hypentelium nigricans,Fish,Freshwater,1,non-native
United States of America,USA,Hypophthalmichthys nobilis,Fish,Freshwater,1,non-native
United States of America,USA,Ichthyomyzon fossor,Fish,Freshwater,0,NA
United States of America,USA,Ichthyomyzon greeleyi,Fish,Freshwater,0,NA
United States of America,USA,Ichthyomyzon unicuspis,Fish,Freshwater,1,non-native
United States of America,USA,Ictalurus punctatus,Fish,Freshwater,1,non-native
United States of America,USA,Ictiobus bubalus,Fish,Freshwater,1,non-native
United States of America,USA,Ictiobus cyprinellus,Fish,Freshwater,1,non-native
United States of America,USA,Ictiobus niger,Fish,Freshwater,1,non-native
United States of America,USA,Jordanella floridae,Fish,Freshwater,1,non-native
United States of America,USA,Labidesthes sicculus,Fish,Freshwater,1,non-native
United States of America,USA,Lepisosteus osseus,Fish,Freshwater,0,NA
United States of America,USA,Lepisosteus platostomus,Fish,Freshwater,1,non-native
United States of America,USA,Lepisosteus platyrhincus,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis auritus,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis cyanellus,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis gibbosus,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis gulosus,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis humilis,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis macrochirus,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis marginatus,Fish,Freshwater,0,NA
United States of America,USA,Lepomis megalotis,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis microlophus,Fish,Freshwater,1,non-native
United States of America,USA,Lepomis punctatus,Fish,Freshwater,0,NA
United States of America,USA,Lethenteron appendix,Fish,Freshwater,0,NA
United States of America,USA,Lota lota,Fish,Freshwater,1,non-native
United States of America,USA,Lucania goodei,Fish,Freshwater,1,non-native
United States of America,USA,Lucania parva,Fish,Freshwater,1,non-native
United States of America,USA,Luxilus chrysocephalus,Fish,Freshwater,1,non-native
United States of America,USA,Luxilus chrysocephalus,Fish,Freshwater,1,non-native
United States of America,USA,Luxilus coccogenis,Fish,Freshwater,1,non-native
United States of America,USA,Luxilus cornutus,Fish,Freshwater,1,non-native
United States of America,USA,Lythrurus umbratilis,Fish,Freshwater,0,NA
United States of America,USA,Macrhybopsis hyostoma,Fish,Freshwater,0,NA
United States of America,USA,Macrhybopsis storeriana,Fish,Freshwater,0,NA
United States of America,USA,Mayaheros urophthalmus,Fish,Freshwater,0,NA
United States of America,USA,Menidia beryllina,Fish,Freshwater,1,non-native
United States of America,USA,Micropterus dolomieu,Fish,Freshwater,1,non-native
United States of America,USA,Micropterus punctulatus,Fish,Freshwater,1,non-native
United States of America,USA,Micropterus salmoides,Fish,Freshwater,1,non-native
United States of America,USA,Micropterus salmoides,Fish,Freshwater,1,non-native
United States of America,USA,Micropterus salmoides,Fish,Freshwater,1,non-native
United States of America,USA,Minytrema melanops,Fish,Freshwater,1,non-native
United States of America,USA,Morone chrysops,Fish,Freshwater,1,non-native
United States of America,USA,Morone mississippiensis,Fish,Freshwater,1,non-native
United States of America,USA,Moxostoma anisurum,Fish,Freshwater,1,non-native
United States of America,USA,Moxostoma breviceps,Fish,Freshwater,0,NA
United States of America,USA,Moxostoma carinatum,Fish,Freshwater,0,NA
United States of America,USA,Moxostoma duquesnii,Fish,Freshwater,0,NA
United States of America,USA,Moxostoma erythrurum,Fish,Freshwater,1,non-native
United States of America,USA,Moxostoma macrolepidotum,Fish,Freshwater,1,non-native
United States of America,USA,Moxostoma pisolabrum,Fish,Freshwater,1,non-native
United States of America,USA,Moxostoma valenciennesi,Fish,Freshwater,0,NA
United States of America,USA,Nocomis biguttatus,Fish,Freshwater,1,non-native
United States of America,USA,Nocomis leptocephalus,Fish,Freshwater,1,non-native
United States of America,USA,Nocomis leptocephalus,Fish,Freshwater,1,non-native
United States of America,USA,Nocomis micropogon,Fish,Freshwater,1,non-native
United States of America,USA,Notemigonus crysoleucas,Fish,Freshwater,1,non-native
United States of America,USA,Notropis atherinoides,Fish,Freshwater,1,non-native
United States of America,USA,Notropis blennius,Fish,Freshwater,1,non-native
United States of America,USA,Notropis boops,Fish,Freshwater,1,non-native
United States of America,USA,Notropis buccatus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis dorsalis,Fish,Freshwater,1,non-native
United States of America,USA,Notropis heterodon,Fish,Freshwater,0,NA
United States of America,USA,Notropis heterolepis,Fish,Freshwater,1,non-native
United States of America,USA,Notropis hudsonius,Fish,Freshwater,1,non-native
United States of America,USA,Notropis leuciodus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis lutipinnis,Fish,Freshwater,1,non-native
United States of America,USA,Notropis maculatus,Fish,Freshwater,0,NA
United States of America,USA,Notropis micropteryx,Fish,Freshwater,0,NA
United States of America,USA,Notropis nubilus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis percobromus,Fish,Freshwater,0,NA
United States of America,USA,Notropis petersoni,Fish,Freshwater,0,NA
United States of America,USA,Notropis photogenis,Fish,Freshwater,0,NA
United States of America,USA,Notropis rubellus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis spectrunculus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis stramineus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis stramineus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis telescopus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis texanus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis volucellus,Fish,Freshwater,1,non-native
United States of America,USA,Notropis wickliffi,Fish,Freshwater,0,NA
United States of America,USA,Noturus exilis,Fish,Freshwater,1,non-native
United States of America,USA,Noturus flavus,Fish,Freshwater,1,non-native
United States of America,USA,Noturus gyrinus,Fish,Freshwater,1,non-native
United States of America,USA,Noturus miurus,Fish,Freshwater,1,non-native
United States of America,USA,Noturus nocturnus,Fish,Freshwater,1,non-native
United States of America,USA,Oncorhynchus mykiss,Fish,Freshwater,1,non-native
United States of America,USA,Oncorhynchus mykiss,Fish,Freshwater,1,non-native
United States of America,USA,Oncorhynchus mykiss,Fish,Freshwater,1,non-native
United States of America,USA,Oncorhynchus mykiss,Fish,Freshwater,1,non-native
United States of America,USA,Oreochromis aureus,Fish,Freshwater,1,non-native
United States of America,USA,Osmerus mordax,Fish,Freshwater,1,non-native
United States of America,USA,Pelmatolapia mariae,Fish,Freshwater,1,non-native
United States of America,USA,Perca flavescens,Fish,Freshwater,1,non-native
United States of America,USA,Percina aurantiaca,Fish,Freshwater,0,NA
United States of America,USA,Percina caprodes,Fish,Freshwater,1,non-native
United States of America,USA,Percina evides,Fish,Freshwater,0,NA
United States of America,USA,Percina maculata,Fish,Freshwater,1,non-native
United States of America,USA,Percina phoxocephala,Fish,Freshwater,0,NA
United States of America,USA,Percina squamata,Fish,Freshwater,0,NA
United States of America,USA,Percopsis omiscomaycus,Fish,Freshwater,1,non-native
United States of America,USA,Phenacobius crassilabrum,Fish,Freshwater,0,NA
United States of America,USA,Phenacobius mirabilis,Fish,Freshwater,1,non-native
United States of America,USA,Pimephales notatus,Fish,Freshwater,1,non-native
United States of America,USA,Pimephales promelas,Fish,Freshwater,1,non-native
United States of America,USA,Pimephales vigilax,Fish,Freshwater,1,non-native
United States of America,USA,Platygobio gracilis,Fish,Freshwater,1,non-native
United States of America,USA,Poecilia latipinna,Fish,Freshwater,1,non-native
United States of America,USA,Poecilia reticulata,Fish,Freshwater,1,non-native
United States of America,USA,Pomoxis annularis,Fish,Freshwater,1,non-native
United States of America,USA,Pomoxis nigromaculatus,Fish,Freshwater,1,non-native
United States of America,USA,Pungitius pungitius,Fish,Freshwater,1,non-native
United States of America,USA,Pylodictis olivaris,Fish,Freshwater,1,non-native
United States of America,USA,Rhinichthys atratulus,Fish,Freshwater,1,non-native
United States of America,USA,Rhinichthys cataractae,Fish,Freshwater,1,non-native
United States of America,USA,Rhinichthys obtusus,Fish,Freshwater,0,NA
United States of America,USA,Salmo trutta,Fish,Freshwater,1,non-native
United States of America,USA,Salvelinus fontinalis,Fish,Freshwater,1,non-native
United States of America,USA,Salvelinus namaycush,Fish,Freshwater,1,non-native
United States of America,USA,Sander canadensis,Fish,Freshwater,1,non-native
United States of America,USA,Sander vitreus,Fish,Freshwater,1,non-native
United States of America,USA,Semotilus atromaculatus,Fish,Freshwater,1,non-native
United States of America,USA,Trinectes maculatus,Fish,Freshwater,0,NA
Australia,AUS,Abalistes stellatus,Fish,Marine,0,NA
Australia,AUS,Abudefduf bengalensis,Fish,Marine,0,NA
Australia,AUS,Abudefduf sexfasciatus,Fish,Marine,0,NA
Australia,AUS,Abudefduf vaigiensis,Fish,Marine,0,NA
Australia,AUS,Acanthaluteres brownii,Fish,Marine,0,NA
Australia,AUS,Acanthaluteres spilomelanurus,Fish,Marine,0,NA
Australia,AUS,Acanthaluteres vittiger,Fish,Marine,0,NA
Australia,AUS,Acanthistius cinctus,Fish,Marine,0,NA
Australia,AUS,Acanthistius ocellatus,Fish,Marine,0,NA
Australia,AUS,Acanthistius serratus,Fish,Marine,0,NA
Australia,AUS,Acanthocybium solandri,Fish,Marine,0,NA
Australia,AUS,Acanthopagrus australis,Fish,Marine,0,NA
Australia,AUS,Acanthurus albipectoralis,Fish,Marine,0,NA
Australia,AUS,Acanthurus dussumieri,Fish,Marine,0,NA
Australia,AUS,Acanthurus grammoptilus,Fish,Marine,0,NA
Australia,AUS,Acanthurus nigrofuscus,Fish,Marine,0,NA
Australia,AUS,Acanthurus olivaceus,Fish,Marine,0,NA
Australia,AUS,Acanthurus pyroferus,Fish,Marine,0,NA
Australia,AUS,Acanthurus thompsoni,Fish,Marine,0,NA
Australia,AUS,Acanthurus triostegus,Fish,Marine,0,NA
Australia,AUS,Achoerodus gouldii,Fish,Marine,0,NA
Australia,AUS,Achoerodus viridis,Fish,Marine,0,NA
Australia,AUS,Acropoma japonicum,Fish,Marine,0,NA
Australia,AUS,Aesopia cornuta,Fish,Marine,0,NA
Australia,AUS,Aetobatus narinari,Fish,Marine,0,NA
Australia,AUS,Aetomylaeus caeruleofasciatus,Fish,Marine,0,NA
Australia,AUS,Aetomylaeus nichofii,Fish,Marine,0,NA
Australia,AUS,Albula argentea,Fish,Marine,0,NA
Australia,AUS,Alectis ciliaris,Fish,Marine,0,NA
Australia,AUS,Alectis indica,Fish,Marine,0,NA
Australia,AUS,Alepes apercna,Fish,Marine,0,NA
Australia,AUS,Alepes kleinii,Fish,Marine,0,NA
Australia,AUS,Alepocephalus antipodianus,Fish,Marine,0,NA
Australia,AUS,Allocyttus verrucosus,Fish,Marine,0,NA
Australia,AUS,Allomycterus pilatus,Fish,Marine,0,NA
Australia,AUS,Alopias vulpinus,Fish,Marine,0,NA
Australia,AUS,Aluterus monoceros,Fish,Marine,0,NA
Australia,AUS,Ambassis jacksoniensis,Fish,Marine,0,NA
Australia,AUS,Amblygaster sirm,Fish,Marine,0,NA
Australia,AUS,Amblygobius phalaena,Fish,Marine,0,NA
Australia,AUS,Ammotretis lituratus,Fish,Marine,0,NA
Australia,AUS,Ammotretis rostratus,Fish,Marine,0,NA
Australia,AUS,Anacanthus barbatus,Fish,Marine,0,NA
Australia,AUS,Anampses caeruleopunctatus,Fish,Marine,0,NA
Australia,AUS,Anampses elegans,Fish,Marine,0,NA
Australia,AUS,Anampses geographicus,Fish,Marine,0,NA
Australia,AUS,Anampses lennardi,Fish,Marine,0,NA
Australia,AUS,Anampses meleagrides,Fish,Marine,0,NA
Australia,AUS,Anampses neoguinaicus,Fish,Marine,0,NA
Australia,AUS,Anguilla australis,Fish,Marine,0,NA
Australia,AUS,Anodontostoma chacunda,Fish,Marine,0,NA
Australia,AUS,Anoplocapros amygdaloides,Fish,Marine,0,NA
Australia,AUS,Anoplocapros inermis,Fish,Marine,0,NA
Australia,AUS,Anoplocapros lenticularis,Fish,Marine,0,NA
Australia,AUS,Anoxypristis cuspidata,Fish,Marine,0,NA
Australia,AUS,Antigonia malayana,Fish,Marine,0,NA
Australia,AUS,Antimora rostrata,Fish,Marine,0,NA
Australia,AUS,Antipodocottus elegans,Fish,Marine,0,NA
Australia,AUS,Apistops caloundra,Fish,Marine,0,NA
Australia,AUS,Apistus carinatus,Fish,Marine,0,NA
Australia,AUS,Aploactisoma milesii,Fish,Marine,0,NA
Australia,AUS,Aplodactylus lophodon,Fish,Marine,0,NA
Australia,AUS,Aplodactylus westralis,Fish,Marine,0,NA
Australia,AUS,Apogon semiornatus,Fish,Marine,0,NA
