STUDY_ID,valid_name,CEN_LATITUDE,CEN_LONGITUDE,taxon,REALM
39,Piranga olivacea,43.91,-71.75,Birds,Terrestrial
41,Piranga rubra,39.5,-82.48,Birds,Terrestrial
91,Podiceps auritus,57.038966,20.555517,Birds,Marine
91,Podiceps cristatus,57.038966,20.555517,Birds,Marine
39,Poecile atricapillus,43.91,-71.75,Birds,Terrestrial
41,Poecile carolinensis,39.5,-82.48,Birds,Terrestrial
166,Podiceps grisegena,36.075242,-70.991806,Birds,Marine
166,Polysticta stelleri,36.075242,-70.991806,Birds,Marine
169,Podiceps grisegena,34.858456,-121.614941,Birds,Marine
46,Prunella modularis,51.698,-5.277,Birds,Terrestrial
91,Prunella modularis,57.038966,20.555517,Birds,Marine
67,Procellaria aequinoctialis,-28.954467,24.950961,Birds,Terrestrial
67,Pterodroma nigripennis,-28.954467,24.950961,Birds,Terrestrial
166,Pterodroma arminjoniana,36.075242,-70.991806,Birds,Marine
166,Pterodroma cookii,36.075242,-70.991806,Birds,Marine
166,Pterodroma externa,36.075242,-70.991806,Birds,Marine
166,Pterodroma hasitata,36.075242,-70.991806,Birds,Marine
67,Pterodroma arminjoniana,-28.954467,24.950961,Birds,Terrestrial
67,Pterodroma inexpectata,-28.954467,24.950961,Birds,Terrestrial
166,Pterodroma phaeopygia,36.075242,-70.991806,Birds,Marine
166,Pterodroma rostrata,36.075242,-70.991806,Birds,Marine
166,Ptychoramphus aleuticus,36.075242,-70.991806,Birds,Marine
169,Oxyura jamaicensis,34.858456,-121.614941,Birds,Marine
166,Puffinus assimilis,36.075242,-70.991806,Birds,Marine
166,Puffinus auricularis,36.075242,-70.991806,Birds,Marine
166,Puffinus carneipes,36.075242,-70.991806,Birds,Marine
166,Puffinus creatopus,36.075242,-70.991806,Birds,Marine
169,Pluvialis squatarola,34.858456,-121.614941,Birds,Marine
166,Puffinus gravis,36.075242,-70.991806,Birds,Marine
166,Puffinus griseus,36.075242,-70.991806,Birds,Marine
169,Pterodroma leucoptera,34.858456,-121.614941,Birds,Marine
67,Puffinus atrodorsalis,-28.954467,24.950961,Birds,Terrestrial
166,Puffinus lherminieri,36.075242,-70.991806,Birds,Marine
166,Puffinus pacificus,36.075242,-70.991806,Birds,Marine
69,Puffinus puffinus,54.783267,-4.26303,Birds,Marine
166,Puffinus puffinus,36.075242,-70.991806,Birds,Marine
67,Puffinus griseus,-28.954467,24.950961,Birds,Terrestrial
77,Phalacrocorax aristotelis,38.696508,-0.675526,Birds,Marine
77,Puffinus yelkouan,38.696508,-0.675526,Birds,Marine
166,Puffinus tenuirostris,36.075242,-70.991806,Birds,Marine
67,Puffinus tenuirostris,-28.954467,24.950961,Birds,Terrestrial
67,Pygoscelis adeliae,-28.954467,24.950961,Birds,Terrestrial
46,Pyrrhocorax pyrrhocorax,51.698,-5.277,Birds,Terrestrial
46,Rallus aquaticus,51.698,-5.277,Birds,Terrestrial
91,Regulus regulus,57.038966,20.555517,Birds,Marine
91,Rissa tridactyla,57.038966,20.555517,Birds,Marine
69,Rissa tridactyla,54.783267,-4.26303,Birds,Marine
166,Rissa tridactyla,36.075242,-70.991806,Birds,Marine
46,Saxicola torquatus,51.698,-5.277,Birds,Terrestrial
41,Seiurus aurocapilla,39.5,-82.48,Birds,Terrestrial
39,Seiurus aurocapilla,43.91,-71.75,Birds,Terrestrial
58,Setophaga caerulescens,18.19,-65.43,Birds,Terrestrial
39,Setophaga ruticilla,43.91,-71.75,Birds,Terrestrial
39,Setophaga virens,43.91,-71.75,Birds,Terrestrial
41,Sitta carolinensis,39.5,-82.48,Birds,Terrestrial
39,Sitta carolinensis,43.91,-71.75,Birds,Terrestrial
166,Somateria fischeri,36.075242,-70.991806,Birds,Marine
91,Somateria mollissima,57.038966,20.555517,Birds,Marine
166,Somateria mollissima,36.075242,-70.991806,Birds,Marine
39,Sphyrapicus varius,43.91,-71.75,Birds,Terrestrial
58,Setophaga ruticilla,18.19,-65.43,Birds,Terrestrial
58,Spindalis zena,18.19,-65.43,Birds,Terrestrial
58,Setophaga virens,18.19,-65.43,Birds,Terrestrial
41,Spizella passerina,39.5,-82.48,Birds,Terrestrial
41,Spizella pusilla,39.5,-82.48,Birds,Terrestrial
166,Stercorarius longicaudus,36.075242,-70.991806,Birds,Marine
67,Pygoscelis antarcticus,-28.954467,24.950961,Birds,Terrestrial
91,Stercorarius parasiticus,57.038966,20.555517,Birds,Marine
69,Stercorarius parasiticus,54.783267,-4.26303,Birds,Marine
166,Stercorarius parasiticus,36.075242,-70.991806,Birds,Marine
91,Stercorarius pomarinus,57.038966,20.555517,Birds,Marine
166,Stercorarius pomarinus,36.075242,-70.991806,Birds,Marine
69,Stercorarius skua,54.783267,-4.26303,Birds,Marine
77,Stercorarius skua,38.696508,-0.675526,Birds,Marine
91,Sternula albifrons,57.038966,20.555517,Birds,Marine
166,Sternula albifrons,36.075242,-70.991806,Birds,Marine
67,Stercorarius parasiticus,-28.954467,24.950961,Birds,Terrestrial
67,Stercorarius pomarinus,-28.954467,24.950961,Birds,Terrestrial
67,Sternula albifrons,-28.954467,24.950961,Birds,Terrestrial
77,Sternula albifrons,38.696508,-0.675526,Birds,Marine
166,Onychoprion anaethetus,36.075242,-70.991806,Birds,Marine
67,Onychoprion anaethetus,-28.954467,24.950961,Birds,Terrestrial
67,Sternula balaenarum,-28.954467,24.950961,Birds,Terrestrial
67,Sterna bergii,-28.954467,24.950961,Birds,Terrestrial
166,Hydroprogne caspia,36.075242,-70.991806,Birds,Marine
67,Hydroprogne caspia,-28.954467,24.950961,Birds,Terrestrial
69,Sterna dougallii,54.783267,-4.26303,Birds,Marine
166,Sterna dougallii,36.075242,-70.991806,Birds,Marine
67,Sterna dougallii,-28.954467,24.950961,Birds,Terrestrial
169,Rynchops niger,34.858456,-121.614941,Birds,Marine
166,Sterna forsteri,36.075242,-70.991806,Birds,Marine
166,Onychoprion fuscatus,36.075242,-70.991806,Birds,Marine
91,Sterna hirundo,57.038966,20.555517,Birds,Marine
69,Sterna hirundo,54.783267,-4.26303,Birds,Marine
166,Sterna hirundo,36.075242,-70.991806,Birds,Marine
67,Onychoprion fuscatus,-28.954467,24.950961,Birds,Terrestrial
67,Sterna hirundo,-28.954467,24.950961,Birds,Terrestrial
77,Sterna hirundo,38.696508,-0.675526,Birds,Marine
166,Sterna maxima,36.075242,-70.991806,Birds,Marine
91,Sterna paradisaea,57.038966,20.555517,Birds,Marine
69,Sterna paradisaea,54.783267,-4.26303,Birds,Marine
166,Sterna paradisaea,36.075242,-70.991806,Birds,Marine
67,Sterna maxima,-28.954467,24.950961,Birds,Terrestrial
67,Sterna paradisaea,-28.954467,24.950961,Birds,Terrestrial
166,Sterna repressa,36.075242,-70.991806,Birds,Marine
69,Sterna sandvicensis,54.783267,-4.26303,Birds,Marine
166,Sterna sandvicensis,36.075242,-70.991806,Birds,Marine
67,Sterna sandvicensis,-28.954467,24.950961,Birds,Terrestrial
67,Sterna virgata,-28.954467,24.950961,Birds,Terrestrial
69,Sternula albifrons,54.783267,-4.26303,Birds,Marine
46,Sturnus vulgaris,51.698,-5.277,Birds,Terrestrial
91,Sturnus vulgaris,57.038966,20.555517,Birds,Marine
166,Sula dactylatra,36.075242,-70.991806,Birds,Marine
166,Sula leucogaster,36.075242,-70.991806,Birds,Marine
166,Sula sula,36.075242,-70.991806,Birds,Marine
46,Sylvia communis,51.698,-5.277,Birds,Terrestrial
41,Thryomanes bewickii,39.5,-82.48,Birds,Terrestrial
41,Thryothorus ludovicianus,39.5,-82.48,Birds,Terrestrial
58,Todus mexicanus,18.19,-65.43,Birds,Terrestrial
166,Synthliboramphus hypoleucus,36.075242,-70.991806,Birds,Marine
39,Troglodytes hiemalis,43.91,-71.75,Birds,Terrestrial
91,Troglodytes troglodytes,57.038966,20.555517,Birds,Marine
46,Turdus merula,51.698,-5.277,Birds,Terrestrial
91,Turdus merula,57.038966,20.555517,Birds,Marine
41,Turdus migratorius,39.5,-82.48,Birds,Terrestrial
39,Turdus migratorius,43.91,-71.75,Birds,Terrestrial
58,Turdus plumbeus,18.19,-65.43,Birds,Terrestrial
166,Tringa flavipes,36.075242,-70.991806,Birds,Marine
166,Tringa melanoleuca,36.075242,-70.991806,Birds,Marine
91,Uria aalge,57.038966,20.555517,Birds,Marine
69,Uria aalge,54.783267,-4.26303,Birds,Marine
166,Uria aalge,36.075242,-70.991806,Birds,Marine
169,Streptopelia decaocto,34.858456,-121.614941,Birds,Marine
166,Uria lomvia,36.075242,-70.991806,Birds,Marine
46,Vanellus vanellus,51.698,-5.277,Birds,Terrestrial
91,Vanellus vanellus,57.038966,20.555517,Birds,Marine
41,Vermivora cyanoptera,39.5,-82.48,Birds,Terrestrial
58,Tyrannus dominicensis,18.19,-65.43,Birds,Terrestrial
41,Vireo flavifrons,39.5,-82.48,Birds,Terrestrial
41,Vireo griseus,39.5,-82.48,Birds,Terrestrial
41,Vireo olivaceus,39.5,-82.48,Birds,Terrestrial
39,Vireo olivaceus,43.91,-71.75,Birds,Terrestrial
39,Vireo philadelphicus,43.91,-71.75,Birds,Terrestrial
41,Setophaga citrina,39.5,-82.48,Birds,Terrestrial
41,Zenaida macroura,39.5,-82.48,Birds,Terrestrial
195,Accipiter cooperii,40.809241,-96.187269,Birds,Terrestrial
195,Accipiter gentilis,40.809241,-96.187269,Birds,Terrestrial
195,Accipiter striatus,40.809241,-96.187269,Birds,Terrestrial
195,Aegolius acadicus,40.809241,-96.187269,Birds,Terrestrial
195,Aeronautes saxatalis,40.809241,-96.187269,Birds,Terrestrial
195,Agelaius phoeniceus,40.809241,-96.187269,Birds,Terrestrial
195,Agelaius tricolor,40.809241,-96.187269,Birds,Terrestrial
195,Peucaea aestivalis,40.809241,-96.187269,Birds,Terrestrial
195,Peucaea botterii,40.809241,-96.187269,Birds,Terrestrial
195,Peucaea carpalis,40.809241,-96.187269,Birds,Terrestrial
195,Peucaea cassinii,40.809241,-96.187269,Birds,Terrestrial
195,Aimophila ruficeps,40.809241,-96.187269,Birds,Terrestrial
195,Alectoris chukar,40.809241,-96.187269,Birds,Terrestrial
195,Leucolia violiceps,40.809241,-96.187269,Birds,Terrestrial
195,Amazilia yucatanensis,40.809241,-96.187269,Birds,Terrestrial
195,Ammodramus bairdii,40.809241,-96.187269,Birds,Terrestrial
195,Ammodramus caudacutus,40.809241,-96.187269,Birds,Terrestrial
195,Ammodramus henslowii,40.809241,-96.187269,Birds,Terrestrial
195,Ammodramus leconteii,40.809241,-96.187269,Birds,Terrestrial
195,Ammodramus maritimus,40.809241,-96.187269,Birds,Terrestrial
195,Ammodramus nelsoni,40.809241,-96.187269,Birds,Terrestrial
195,Ammodramus savannarum,40.809241,-96.187269,Birds,Terrestrial
195,Artemisiospiza belli,40.809241,-96.187269,Birds,Terrestrial
195,Amphispiza bilineata,40.809241,-96.187269,Birds,Terrestrial
195,Anthus spragueii,40.809241,-96.187269,Birds,Terrestrial
195,Aphelocoma californica,40.809241,-96.187269,Birds,Terrestrial
195,Aphelocoma coerulescens,40.809241,-96.187269,Birds,Terrestrial
195,Aphelocoma ultramarina,40.809241,-96.187269,Birds,Terrestrial
195,Aquila chrysaetos,40.809241,-96.187269,Birds,Terrestrial
195,Archilochus alexandri,40.809241,-96.187269,Birds,Terrestrial
195,Archilochus colubris,40.809241,-96.187269,Birds,Terrestrial
195,Arremonops rufivirgatus,40.809241,-96.187269,Birds,Terrestrial
195,Asio flammeus,40.809241,-96.187269,Birds,Terrestrial
195,Asio otus,40.809241,-96.187269,Birds,Terrestrial
195,Buteo plagiatus,40.809241,-96.187269,Birds,Terrestrial
195,Auriparus flaviceps,40.809241,-96.187269,Birds,Terrestrial
195,Baeolophus inornatus,40.809241,-96.187269,Birds,Terrestrial
195,Baeolophus ridgwayi,40.809241,-96.187269,Birds,Terrestrial
195,Bombycilla cedrorum,40.809241,-96.187269,Birds,Terrestrial
195,Bombycilla garrulus,40.809241,-96.187269,Birds,Terrestrial
195,Bonasa umbellus,40.809241,-96.187269,Birds,Terrestrial
195,Bubo virginianus,40.809241,-96.187269,Birds,Terrestrial
195,Bubulcus ibis,40.809241,-96.187269,Birds,Terrestrial
195,Buteo albicaudatus,40.809241,-96.187269,Birds,Terrestrial
195,Buteo albonotatus,40.809241,-96.187269,Birds,Terrestrial
195,Buteo jamaicensis,40.809241,-96.187269,Birds,Terrestrial
195,Buteo lagopus,40.809241,-96.187269,Birds,Terrestrial
195,Buteo lineatus,40.809241,-96.187269,Birds,Terrestrial
195,Buteo platypterus,40.809241,-96.187269,Birds,Terrestrial
195,Buteo regalis,40.809241,-96.187269,Birds,Terrestrial
195,Buteo swainsoni,40.809241,-96.187269,Birds,Terrestrial
195,Calamospiza melanocorys,40.809241,-96.187269,Birds,Terrestrial
195,Rhynchophanes mccownii,40.809241,-96.187269,Birds,Terrestrial
195,Calcarius ornatus,40.809241,-96.187269,Birds,Terrestrial
195,Callipepla californica,40.809241,-96.187269,Birds,Terrestrial
195,Callipepla gambelii,40.809241,-96.187269,Birds,Terrestrial
195,Callipepla squamata,40.809241,-96.187269,Birds,Terrestrial
195,Calypte anna,40.809241,-96.187269,Birds,Terrestrial
195,Calypte costae,40.809241,-96.187269,Birds,Terrestrial
195,Camptostoma imberbe,40.809241,-96.187269,Birds,Terrestrial
195,Campylorhynchus brunneicapillus,40.809241,-96.187269,Birds,Terrestrial
195,Antrostomus carolinensis,40.809241,-96.187269,Birds,Terrestrial
195,Caprimulgus vociferus,40.809241,-96.187269,Birds,Terrestrial
195,Cardellina rubrifrons,40.809241,-96.187269,Birds,Terrestrial
195,Cardinalis cardinalis,40.809241,-96.187269,Birds,Terrestrial
195,Cardinalis sinuatus,40.809241,-96.187269,Birds,Terrestrial
195,Acanthis flammea,40.809241,-96.187269,Birds,Terrestrial
195,Spinus lawrencei,40.809241,-96.187269,Birds,Terrestrial
195,Spinus pinus,40.809241,-96.187269,Birds,Terrestrial
195,Spinus psaltria,40.809241,-96.187269,Birds,Terrestrial
195,Spinus tristis,40.809241,-96.187269,Birds,Terrestrial
195,Haemorhous cassinii,40.809241,-96.187269,Birds,Terrestrial
195,Haemorhous mexicanus,40.809241,-96.187269,Birds,Terrestrial
195,Haemorhous purpureus,40.809241,-96.187269,Birds,Terrestrial
195,Cathartes aura,40.809241,-96.187269,Birds,Terrestrial
195,Catharus bicknelli,40.809241,-96.187269,Birds,Terrestrial
195,Catharus fuscescens,40.809241,-96.187269,Birds,Terrestrial
195,Catharus guttatus,40.809241,-96.187269,Birds,Terrestrial
195,Catharus minimus,40.809241,-96.187269,Birds,Terrestrial
195,Hylocichla mustelina,40.809241,-96.187269,Birds,Terrestrial
195,Catharus ustulatus,40.809241,-96.187269,Birds,Terrestrial
195,Catherpes mexicanus,40.809241,-96.187269,Birds,Terrestrial
195,Centrocercus minimus,40.809241,-96.187269,Birds,Terrestrial
195,Centrocercus urophasianus,40.809241,-96.187269,Birds,Terrestrial
195,Certhia americana,40.809241,-96.187269,Birds,Terrestrial
195,Chaetura pelagica,40.809241,-96.187269,Birds,Terrestrial
195,Chaetura vauxi,40.809241,-96.187269,Birds,Terrestrial
195,Chamaea fasciata,40.809241,-96.187269,Birds,Terrestrial
195,Chondestes grammacus,40.809241,-96.187269,Birds,Terrestrial
195,Chordeiles acutipennis,40.809241,-96.187269,Birds,Terrestrial
195,Chordeiles minor,40.809241,-96.187269,Birds,Terrestrial
195,Cinclus mexicanus,40.809241,-96.187269,Birds,Terrestrial
195,Circus cyaneus,40.809241,-96.187269,Birds,Terrestrial
195,Cistothorus palustris,40.809241,-96.187269,Birds,Terrestrial
195,Cistothorus platensis,40.809241,-96.187269,Birds,Terrestrial
195,Coccyzus americanus,40.809241,-96.187269,Birds,Terrestrial
195,Coccyzus erythropthalmus,40.809241,-96.187269,Birds,Terrestrial
195,Colaptes auratus,40.809241,-96.187269,Birds,Terrestrial
195,Colaptes chrysoides,40.809241,-96.187269,Birds,Terrestrial
195,Colinus virginianus,40.809241,-96.187269,Birds,Terrestrial
195,Patagioenas fasciata,40.809241,-96.187269,Birds,Terrestrial
195,Columba livia,40.809241,-96.187269,Birds,Terrestrial
195,Columbina inca,40.809241,-96.187269,Birds,Terrestrial
195,Columbina passerina,40.809241,-96.187269,Birds,Terrestrial
195,Contopus cooperi,40.809241,-96.187269,Birds,Terrestrial
195,Contopus pertinax,40.809241,-96.187269,Birds,Terrestrial
195,Contopus sordidulus,40.809241,-96.187269,Birds,Terrestrial
195,Contopus virens,40.809241,-96.187269,Birds,Terrestrial
195,Coragyps atratus,40.809241,-96.187269,Birds,Terrestrial
195,Corvus brachyrhynchos,40.809241,-96.187269,Birds,Terrestrial
195,Corvus caurinus,40.809241,-96.187269,Birds,Terrestrial
195,Corvus corax,40.809241,-96.187269,Birds,Terrestrial
195,Corvus cryptoleucus,40.809241,-96.187269,Birds,Terrestrial
195,Corvus ossifragus,40.809241,-96.187269,Birds,Terrestrial
195,Crotophaga sulcirostris,40.809241,-96.187269,Birds,Terrestrial
195,Cyanocitta cristata,40.809241,-96.187269,Birds,Terrestrial
195,Cyanocitta stelleri,40.809241,-96.187269,Birds,Terrestrial
195,Cyanocorax yncas,40.809241,-96.187269,Birds,Terrestrial
195,Cynanthus latirostris,40.809241,-96.187269,Birds,Terrestrial
195,Cypseloides niger,40.809241,-96.187269,Birds,Terrestrial
195,Cyrtonyx montezumae,40.809241,-96.187269,Birds,Terrestrial
195,Falcipennis canadensis,40.809241,-96.187269,Birds,Terrestrial
195,Dendragapus obscurus,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga caerulescens,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga castanea,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga cerulea,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga coronata,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga discolor,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga dominica,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga fusca,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga graciae,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga magnolia,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga nigrescens,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga occidentalis,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga palmarum,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga pensylvanica,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga petechia,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga pinus,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga striata,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga tigrina,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga townsendi,40.809241,-96.187269,Birds,Terrestrial
195,Setophaga virens,40.809241,-96.187269,Birds,Terrestrial
195,Dolichonyx oryzivorus,40.809241,-96.187269,Birds,Terrestrial
195,Dryocopus pileatus,40.809241,-96.187269,Birds,Terrestrial
195,Dumetella carolinensis,40.809241,-96.187269,Birds,Terrestrial
195,Elanoides forficatus,40.809241,-96.187269,Birds,Terrestrial
195,Elanus leucurus,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax alnorum,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax difficilis,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax flaviventris,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax hammondii,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax minimus,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax oberholseri,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax occidentalis,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax traillii,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax virescens,40.809241,-96.187269,Birds,Terrestrial
195,Empidonax wrightii,40.809241,-96.187269,Birds,Terrestrial
195,Eremophila alpestris,40.809241,-96.187269,Birds,Terrestrial
195,Eudyptula cornutus,40.809241,-96.187269,Birds,Terrestrial
195,Falco columbarius,40.809241,-96.187269,Birds,Terrestrial
195,Falco mexicanus,40.809241,-96.187269,Birds,Terrestrial
195,Falco peregrinus,40.809241,-96.187269,Birds,Terrestrial
195,Falco sparverius,40.809241,-96.187269,Birds,Terrestrial
195,Geococcyx californianus,40.809241,-96.187269,Birds,Terrestrial
195,Geothlypis trichas,40.809241,-96.187269,Birds,Terrestrial
195,Glaucidium californicum,40.809241,-96.187269,Birds,Terrestrial
195,Passerina caerulea,40.809241,-96.187269,Birds,Terrestrial
195,Gymnorhinus cyanocephalus,40.809241,-96.187269,Birds,Terrestrial
195,Haliaeetus leucocephalus,40.809241,-96.187269,Birds,Terrestrial
195,Helmitheros vermivorum,40.809241,-96.187269,Birds,Terrestrial
195,Hesperiphona vespertina,40.809241,-96.187269,Birds,Terrestrial
195,Petrochelidon fulva,40.809241,-96.187269,Birds,Terrestrial
195,Petrochelidon pyrrhonota,40.809241,-96.187269,Birds,Terrestrial
195,Hirundo rustica,40.809241,-96.187269,Birds,Terrestrial
195,Icteria virens,40.809241,-96.187269,Birds,Terrestrial
195,Icterus bullockii,40.809241,-96.187269,Birds,Terrestrial
195,Icterus cucullatus,40.809241,-96.187269,Birds,Terrestrial
195,Icterus galbula,40.809241,-96.187269,Birds,Terrestrial
195,Icterus parisorum,40.809241,-96.187269,Birds,Terrestrial
195,Icterus spurius,40.809241,-96.187269,Birds,Terrestrial
195,Ictinia mississippiensis,40.809241,-96.187269,Birds,Terrestrial
195,Junco hyemalis,40.809241,-96.187269,Birds,Terrestrial
195,Lanius ludovicianus,40.809241,-96.187269,Birds,Terrestrial
195,Leptotila verreauxi,40.809241,-96.187269,Birds,Terrestrial
195,Limnothlypis swainsonii,40.809241,-96.187269,Birds,Terrestrial
195,Loxia curvirostra,40.809241,-96.187269,Birds,Terrestrial
195,Loxia leucoptera,40.809241,-96.187269,Birds,Terrestrial
195,Megaceryle alcyon,40.809241,-96.187269,Birds,Terrestrial
195,Melanerpes aurifrons,40.809241,-96.187269,Birds,Terrestrial
195,Melanerpes carolinus,40.809241,-96.187269,Birds,Terrestrial
195,Melanerpes erythrocephalus,40.809241,-96.187269,Birds,Terrestrial
